Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,94938,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94938,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94938,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94938,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94939,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94939,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94939,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94939,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94939,2500 - 2999 grams,16,11/10/2023
Birth,2022,Place of Residence,94939,3000 - 3499 grams,32,11/10/2023
Birth,2022,Place of Residence,94939,3500 - 3999 grams,18,11/10/2023
Birth,2022,Place of Residence,94939,4000 - 5999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94939,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94940,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94940,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94941,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94941,1000 - 1499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94941,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94941,2000 - 2499 grams,15,11/10/2023
Birth,2022,Place of Residence,94941,2500 - 2999 grams,48,11/10/2023
Birth,2022,Place of Residence,94941,3000 - 3499 grams,86,11/10/2023
Birth,2022,Place of Residence,94941,3500 - 3999 grams,85,11/10/2023
Birth,2022,Place of Residence,94941,4000 - 5999 grams,27,11/10/2023
Birth,2022,Place of Residence,94941,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94942,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94942,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94945,500 - 999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94945,1000 - 1499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94945,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94945,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94945,2500 - 2999 grams,25,11/10/2023
Birth,2022,Place of Residence,94945,3000 - 3499 grams,62,11/10/2023
Birth,2022,Place of Residence,94945,3500 - 3999 grams,46,11/10/2023
Birth,2022,Place of Residence,94945,4000 - 5999 grams,11,11/10/2023
Birth,2022,Place of Residence,94945,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94946,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94946,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94946,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94946,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94946,2500 - 2999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94946,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94946,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94946,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94946,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94947,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94947,1000 - 1499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94947,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94947,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94947,2500 - 2999 grams,32,11/10/2023
Birth,2022,Place of Residence,94947,3000 - 3499 grams,96,11/10/2023
Birth,2022,Place of Residence,94947,3500 - 3999 grams,56,11/10/2023
Birth,2022,Place of Residence,94947,4000 - 5999 grams,17,11/10/2023
Birth,2022,Place of Residence,94947,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94948,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94948,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94949,500 - 999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94949,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94949,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94949,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94949,2500 - 2999 grams,30,11/10/2023
Birth,2022,Place of Residence,94949,3000 - 3499 grams,48,11/10/2023
Birth,2022,Place of Residence,94949,3500 - 3999 grams,49,11/10/2023
Birth,2022,Place of Residence,94949,4000 - 5999 grams,18,11/10/2023
Birth,2022,Place of Residence,94949,Unreliable/Unknown,<11,11/10/2023
Birth,2022,Place of Residence,94950,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94950,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94950,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94951,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94951,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94951,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94951,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94951,2500 - 2999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94951,3000 - 3499 grams,17,11/10/2023
Birth,2022,Place of Residence,94951,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94951,4000 - 5999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94951,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94952,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94952,1000 - 1499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94952,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94952,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94952,2500 - 2999 grams,39,11/10/2023
Birth,2022,Place of Residence,94952,3000 - 3499 grams,94,11/10/2023
Birth,2022,Place of Residence,94952,3500 - 3999 grams,87,11/10/2023
Birth,2022,Place of Residence,94952,4000 - 5999 grams,28,11/10/2023
Birth,2022,Place of Residence,94952,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94953,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94953,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94953,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94954,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94954,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94954,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94954,2000 - 2499 grams,11,11/10/2023
Birth,2022,Place of Residence,94954,2500 - 2999 grams,45,11/10/2023
Birth,2022,Place of Residence,94954,3000 - 3499 grams,122,11/10/2023
Birth,2022,Place of Residence,94954,3500 - 3999 grams,111,11/10/2023
Birth,2022,Place of Residence,94954,4000 - 5999 grams,46,11/10/2023
Birth,2022,Place of Residence,94954,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94955,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94955,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94956,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94956,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94956,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94956,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94956,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94956,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94956,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94956,4000 - 5999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94956,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94957,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94957,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94957,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94957,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94957,2500 - 2999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94957,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94957,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94957,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94957,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94960,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94960,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94960,1500 - 1999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94960,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94960,2500 - 2999 grams,15,11/10/2023
Birth,2022,Place of Residence,94960,3000 - 3499 grams,42,11/10/2023
Birth,2022,Place of Residence,94960,3500 - 3999 grams,29,11/10/2023
Birth,2022,Place of Residence,94960,4000 - 5999 grams,14,11/10/2023
Birth,2022,Place of Residence,94960,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94963,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94963,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94963,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94963,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94963,2500 - 2999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94963,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94963,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94963,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94963,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94964,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94964,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94964,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94965,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94965,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94965,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94965,2000 - 2499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94965,2500 - 2999 grams,16,11/10/2023
Birth,2022,Place of Residence,94965,3000 - 3499 grams,48,11/10/2023
Birth,2022,Place of Residence,94965,3500 - 3999 grams,23,11/10/2023
Birth,2022,Place of Residence,94965,4000 - 5999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94965,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94966,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94966,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94970,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94970,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94970,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94970,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94970,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94970,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94970,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94970,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94970,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94971,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94971,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94971,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94972,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94972,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94972,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94973,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94973,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94973,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94973,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94973,2500 - 2999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94973,3000 - 3499 grams,<11,11/10/2023
Birth,2022,Place of Residence,94973,3500 - 3999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94973,4000 - 5999 grams,<11,11/10/2023
Birth,2022,Place of Residence,94973,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94974,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94974,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94975,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94975,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94976,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94976,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94977,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,3500 - 3999 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,4000 - 5999 grams,0,11/10/2023
Birth,2022,Place of Residence,94977,Unreliable/Unknown,0,11/10/2023
Birth,2022,Place of Residence,94978,500 - 999 grams,0,11/10/2023
Birth,2022,Place of Residence,94978,1000 - 1499 grams,0,11/10/2023
Birth,2022,Place of Residence,94978,1500 - 1999 grams,0,11/10/2023
Birth,2022,Place of Residence,94978,2000 - 2499 grams,0,11/10/2023
Birth,2022,Place of Residence,94978,2500 - 2999 grams,0,11/10/2023
Birth,2022,Place of Residence,94978,3000 - 3499 grams,0,11/10/2023
Birth,2022,Place of Residence,94978,3500 - 3999 grams,0,11/10/2023
